charge_point_id,payload
QS7YfTfE9J6d84RXbOg,"{""connectorId"":1,""transactionId"":76236,""meterValue"":[{""timestamp"":""2023-09-17T23:01:15Z"",""sampledValue"":[{""value"":""329811.406250"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
YL8EnsHirwWngOclt8o,"{""connectorId"":1,""transactionId"":76280,""meterValue"":[{""timestamp"":""2023-09-17T23:01:15Z"",""sampledValue"":[{""value"":""924653.562500"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
aeRyDDriyNud1HAj3GQd,"{""connectorId"":1,""transactionId"":76286,""meterValue"":[{""timestamp"":""2023-09-17T23:01:17Z"",""sampledValue"":[{""value"":""840125.750000"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
jfFW3BwLjAW3SbhC47Sz,"{""connectorId"":1,""transactionId"":76275,""meterValue"":[{""timestamp"":""2023-09-17T23:01:18Z"",""sampledValue"":[{""value"":""476210.968750"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
cQpmQASnlEATl2EnqlV,"{""connectorId"":1,""transactionId"":76203,""meterValue"":[{""timestamp"":""2023-09-17T23:01:19Z"",""sampledValue"":[{""value"":""215335.625000"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
TCT5PdNA0J0Voy8wQ8,"{""connectorId"":1,""transactionId"":76220,""meterValue"":[{""timestamp"":""2023-09-17T23:01:21Z"",""sampledValue"":[{""value"":""521861.937500"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
ezoqjCSmDt3tWMpdjNl7,"{""connectorId"":1,""transactionId"":76242,""meterValue"":[{""timestamp"":""2023-09-17T23:01:27Z"",""sampledValue"":[{""value"":""4691065"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
g2kzFWVTVeYApzfman8X,"{""connectorId"":1,""transactionId"":76214,""meterValue"":[{""timestamp"":""2023-09-17T23:01:31Z"",""sampledValue"":[{""value"":""207531.156250"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
pgfPzZCDaiElu7d5qZq,"{""connectorId"":1,""transactionId"":76281,""meterValue"":[{""timestamp"":""2023-09-17T23:01:33Z"",""sampledValue"":[{""value"":""620800"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
P4Pb8AWcdpRjtrB9WvBq,"{""connectorId"":1,""transactionId"":76272,""meterValue"":[{""timestamp"":""2023-09-17T23:01:34Z"",""sampledValue"":[{""value"":""498870.437500"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
i88wOXXI2VdmWI0Pt3Kf,"{""connectorId"":1,""transactionId"":76221,""meterValue"":[{""timestamp"":""2023-09-17T23:01:44Z"",""sampledValue"":[{""value"":""610005.000000"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
zjEPJdkKuE6K07yrbX,"{""connectorId"":1,""transactionId"":76289,""meterValue"":[{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""22.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Current.Import"",""location"":""Outlet"",""unit"":""A""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""23.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Current.Offered"",""location"":""Outlet"",""unit"":""A""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""23.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Current.Offered"",""location"":""EV"",""unit"":""A""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""5611580"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Energy.Active.Import.Register"",""location"":""Outlet"",""unit"":""Wh""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""60"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Energy.Active.Import.Interval"",""location"":""Outlet"",""unit"":""Wh""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""1651.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Power.Active.Import"",""location"":""Outlet"",""unit"":""W""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""40"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""SoC"",""location"":""EV"",""unit"":""Percent""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""40"",""context"":""Transaction.Begin"",""format"":""Raw"",""measurand"":""SoC"",""location"":""EV"",""unit"":""Percent""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""75.3"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Voltage"",""location"":""Outlet"",""unit"":""V""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""84.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Voltage"",""location"":""EV"",""unit"":""V""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""23.2"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Temperature"",""location"":""Body"",""unit"":""Celsius""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""20.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Temperature"",""location"":""Outlet"",""unit"":""Celsius""}]},{""timestamp"":""2023-09-17T23:01:46Z"",""sampledValue"":[{""value"":""31.0"",""context"":""Sample.Periodic"",""format"":""Raw"",""measurand"":""Temperature"",""location"":""Inlet"",""unit"":""Celsius""}]}]}"
tVhxJtv6vlipC3eCCr0c,"{""connectorId"":1,""transactionId"":74925,""meterValue"":[{""timestamp"":""2023-09-17T23:01:43Z"",""sampledValue"":[{""value"":""1024693"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
Y1m1cuVPTWAMgxU5jpo,"{""connectorId"":3,""transactionId"":76240,""meterValue"":[{""timestamp"":""2023-09-17T23:01:47Z"",""sampledValue"":[{""value"":""2670382"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
2cBgXpZ22Il321iy01i,"{""connectorId"":1,""transactionId"":76288,""meterValue"":[{""timestamp"":""2023-09-17T23:01:48Z"",""sampledValue"":[{""value"":""323479.406250"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
ezoqjCSmDt3tWMpdjNl7,"{""connectorId"":3,""transactionId"":75259,""meterValue"":[{""timestamp"":""2023-09-17T23:01:48Z"",""sampledValue"":[{""value"":""4756474"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
Z3qNOYCw5G5uosAzc,"{""connectorId"":1,""transactionId"":76276,""meterValue"":[{""timestamp"":""2023-09-17T23:01:51Z"",""sampledValue"":[{""value"":""544452.000000"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
cocPpWdMprESdBtOQvGd,"{""connectorId"":1,""transactionId"":76265,""meterValue"":[{""timestamp"":""2023-09-17T23:01:52Z"",""sampledValue"":[{""value"":""357056.687500"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
ezoqjCSmDt3tWMpdjNl7,"{""connectorId"":2,""transactionId"":73805,""meterValue"":[{""timestamp"":""2023-09-17T23:01:53Z"",""sampledValue"":[{""value"":""4956178"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
pgfPzZCDaiElu7d5qZq,"{""connectorId"":1,""transactionId"":76281,""meterValue"":[{""timestamp"":""2023-09-17T23:01:56Z"",""sampledValue"":[{""value"":""620820"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
tVhxJtv6vlipC3eCCr0c,"{""connectorId"":2,""transactionId"":74969,""meterValue"":[{""timestamp"":""2023-09-17T23:01:55Z"",""sampledValue"":[{""value"":""949424"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
l5Us3JZIaTCetQpWLgx7,"{""connectorId"":1,""transactionId"":76266,""meterValue"":[{""timestamp"":""2023-09-17T23:01:59Z"",""sampledValue"":[{""value"":""222823.125000"",""context"":""Sample.Periodic"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""}]}]}"
pgfPzZCDaiElu7d5qZq,"{""connectorId"":1,""transactionId"":76281,""meterValue"":[{""timestamp"":""2023-09-17T23:01:59Z"",""sampledValue"":[{""value"":""620820"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""249.679993"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""4.123400"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""},{""value"":""0"",""context"":""Sample.Clock"",""measurand"":""SoC"",""unit"":""Percent""}]}]}"
i88wOXXI2VdmWI0Pt3Kf,"{""connectorId"":1,""transactionId"":76221,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""610019.812500"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""249.14"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""6.67"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
QS7YfTfE9J6d84RXbOg,"{""connectorId"":1,""transactionId"":76236,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""329822.406250"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""244.27"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""2.80"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
g2kzFWVTVeYApzfman8X,"{""connectorId"":1,""transactionId"":76214,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""207533.453125"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""233.21"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""1.22"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
gCw5x1MoQvUFj373WZjz,"{""connectorId"":1,""transactionId"":76278,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""514232.500000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""247.45"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""11.11"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
l5Us3JZIaTCetQpWLgx7,"{""connectorId"":1,""transactionId"":76266,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""222823.125000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""244.53"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""5.06"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
cQpmQASnlEATl2EnqlV,"{""connectorId"":1,""transactionId"":76203,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""215342.125000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""234.32"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""4.94"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
jfFW3BwLjAW3SbhC47Sz,"{""connectorId"":1,""transactionId"":76275,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""476233.062500"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""246.23"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""10.06"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
W5yIGI7A3oSNEfMsbiGU,"{""connectorId"":1,""transactionId"":7085,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""1198021.000000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
Z3qNOYCw5G5uosAzc,"{""connectorId"":1,""transactionId"":76276,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""544452.000000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""238.01"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""11.81"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
2cBgXpZ22Il321iy01i,"{""connectorId"":1,""transactionId"":76288,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""323479.406250"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""246.22"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""4.63"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
TCT5PdNA0J0Voy8wQ8,"{""connectorId"":1,""transactionId"":76220,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""521892.218750"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""252.39"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""7.01"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
dD3LN4IT57n1jSZjmgpa,"{""connectorId"":1,""transactionId"":75541,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""291973.406250"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""245.62"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
aeRyDDriyNud1HAj3GQd,"{""connectorId"":1,""transactionId"":76286,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""840451.375000"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""239.87"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""4.88"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
cocPpWdMprESdBtOQvGd,"{""connectorId"":1,""transactionId"":76265,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""357056.687500"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""245.86"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""9.41"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
YL8EnsHirwWngOclt8o,"{""connectorId"":1,""transactionId"":76280,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""925059.062500"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""249.35"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""0.00"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""11.46"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
tVhxJtv6vlipC3eCCr0c,"{""connectorId"":1,""transactionId"":74925,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""1024693"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L1"",""value"":""253.35"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""50.61"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L1"",""value"":""0.53"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
ezoqjCSmDt3tWMpdjNl7,"{""connectorId"":3,""transactionId"":75259,""meterValue"":[{""timestamp"":""2023-09-17T23:02:00Z"",""sampledValue"":[{""value"":""4756474"",""context"":""Sample.Clock"",""measurand"":""Energy.Active.Import.Register"",""unit"":""Wh""},{""phase"":""L3"",""value"":""251.70"",""context"":""Sample.Clock"",""measurand"":""Voltage"",""unit"":""V""},{""value"":""50.61"",""context"":""Sample.Clock"",""measurand"":""Temperature"",""unit"":""Celsius""},{""phase"":""L3"",""value"":""0.51"",""context"":""Sample.Clock"",""measurand"":""Current.Import"",""unit"":""A""}]}]}"
